TV;KL
1.999999761581421;15.803815841674805
1.9999001026153564;14.273183822631836
1.9975208044052124;13.53271198272705
1.9824422597885132;13.81756591796875
1.9617079496383667;10.855220794677734
1.7699697017669678;4.2504048347473145
1.4400858879089355;1.6480201482772827
1.385603904724121;1.221377968788147
1.3856042623519897;1.1664962768554688
1.3856290578842163;1.161318302154541
1.3856127262115479;1.1611080169677734
1.3856253623962402;1.161440372467041
1.3856487274169922;1.1609175205230713
1.3855974674224854;1.161017656326294
1.385603427886963;1.1605439186096191
1.3856000900268555;1.161181092262268
1.3856301307678223;1.1605539321899414
1.3856655359268188;1.16121244430542
1.3856192827224731;1.1610381603240967
1.3856017589569092;1.1609147787094116
1.385596513748169;1.1608309745788574
1.3856451511383057;1.161026954650879
1.3856308460235596;1.160766363143921
1.3855996131896973;1.1617074012756348
1.3856964111328125;1.1612306833267212
1.3856170177459717;1.161399483680725
1.3856029510498047;1.1607571840286255
1.385596752166748;1.1608039140701294
1.3855925798416138;1.1605749130249023
1.3856345415115356;1.1613339185714722
1.3855923414230347;1.1608904600143433
1.3857020139694214;1.1617358922958374
1.385638952255249;1.161142110824585
1.3856959342956543;1.1611634492874146
1.385603666305542;1.1609240770339966
1.3855888843536377;1.1615239381790161
1.385584831237793;1.1615431308746338
1.3855937719345093;1.1617215871810913
1.3856271505355835;1.161340355873108
1.3855876922607422;1.1610347032546997
1.3856923580169678;1.1613582372665405
1.3856390714645386;1.1611264944076538
1.3855836391448975;1.16161048412323
1.3856217861175537;1.161150336265564
1.3856953382492065;1.1614296436309814
1.385624647140503;1.16082763671875
1.3856172561645508;1.161742091178894
1.3857975006103516;1.1615017652511597
1.3855884075164795;1.160861849784851
1.3856687545776367;1.1607414484024048
1.385660171508789;1.1609126329421997
1.3856326341629028;1.161250352859497
1.3855923414230347;1.1607160568237305
1.3856133222579956;1.160698652267456
1.3856713771820068;1.1612207889556885
1.3856494426727295;1.1609300374984741
1.3856208324432373;1.1621084213256836
1.385603427886963;1.1608960628509521
1.3856894969940186;1.1610372066497803
1.385590672492981;1.161455512046814
1.3855814933776855;1.1612930297851562
1.3856910467147827;1.1610289812088013
1.3856834173202515;1.161010503768921
1.3856141567230225;1.161070704460144
1.3855966329574585;1.1614981889724731
1.385622262954712;1.161250352859497
1.3856253623962402;1.1615201234817505
1.3855944871902466;1.1609514951705933
1.3856050968170166;1.1609926223754883
1.385603666305542;1.1615582704544067
1.385699987411499;1.1606857776641846
1.3855836391448975;1.1613047122955322
1.3855997323989868;1.1614208221435547
1.385732650756836;1.1616644859313965
1.3856375217437744;1.1611871719360352
1.385666847229004;1.1616926193237305
1.3855867385864258;1.161023736000061
1.385664939880371;1.160910725593567
1.3855911493301392;1.161304235458374
1.3855890035629272;1.161004900932312
1.3856134414672852;1.1607751846313477
1.3856256008148193;1.1610926389694214
1.3856301307678223;1.1607955694198608
1.3856377601623535;1.1609536409378052
1.38558030128479;1.1614733934402466
1.385697841644287;1.161017656326294
1.3856327533721924;1.1613761186599731
1.3855998516082764;1.1614633798599243
1.3855890035629272;1.1613224744796753
1.3856422901153564;1.1615145206451416
1.3856343030929565;1.1613452434539795
1.3857529163360596;1.1614280939102173
1.3856006860733032;1.160944938659668
1.3856451511383057;1.160882592201233
1.3856253623962402;1.1611735820770264
1.3856983184814453;1.1608208417892456
1.3855996131896973;1.1612809896469116
1.385638952255249;1.161551833152771
1.3858110904693604;1.161260962486267
1.385643482208252;1.1611837148666382
1.385624647140503;1.161026954650879
1.385658621788025;1.1611120700836182
1.3856050968170166;1.1614888906478882
1.3855888843536377;1.1608811616897583
1.385602593421936;1.1614084243774414
1.3855843544006348;1.1612557172775269
1.385589838027954;1.1611897945404053
1.3856263160705566;1.1611757278442383
1.3857181072235107;1.1610239744186401
1.3856173753738403;1.161332130432129
1.385605812072754;1.1610480546951294
1.3855986595153809;1.1609957218170166
1.3856275081634521;1.1609941720962524
1.3855884075164795;1.1613279581069946
1.3856275081634521;1.1618726253509521
1.3856664896011353;1.1610263586044312
1.3855807781219482;1.1609525680541992
1.3856204748153687;1.161363124847412
1.3856277465820312;1.1607592105865479
1.385614037513733;1.1611636877059937
1.3856353759765625;1.1616225242614746
1.3855959177017212;1.161278247833252
